Group,Size,Direction,x_youbot_transformed,y_youbot_transformed,theta,x_optitrack,y_optitrack,accuracy_error
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.586136,97.912567,54.09709169225259
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.593262,97.910286,54.09698993439875
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.580887,97.866936,54.05191565795669
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.592285,97.930672,54.11620303950388
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.556366,97.877968,54.055314486320206
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.549683,97.885124,54.06021240187523
Group2,Medium,Straight,-198.8,46.17,-1.96,-214.56308,97.879021,54.05827914265159
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.609268,97.944038,54.13394466987666
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.560059,97.88781,54.065805560257594
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.568497,97.893158,54.073381354710676
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.552811,97.886375,54.062320497203466
Group2,Medium,Straight,-198.8,46.17,-1.98,-214.571411,97.90538,54.08592190834247
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.602249,97.983604,54.16973908859832
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.602249,97.916862,54.10590356241215
Group2,Medium,Straight,-198.8,46.17,-1.96,-214.561005,97.886475,54.06480430960284
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.575485,97.928238,54.108974559215845
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.588547,97.976852,54.1592848043723
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.560867,97.905869,54.08331600204308
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.621704,97.927277,54.12154875757293
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.585587,97.929222,54.112861862775766
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.592606,97.979439,54.16294280932265
Group2,Medium,Straight,-198.8,46.17,-1.96,-214.554779,97.910522,54.085993364006214
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.594696,97.97171,54.1561592125634
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.585617,98.000404,54.1809605200379
Group2,Medium,Straight,-198.8,46.17,-1.97,-214.572495,97.886154,54.06784796047223
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.749527,90.005371,50.86447427853126
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.83,-195.749329,90.023216,50.88166168958023
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.698242,90.049896,50.89426405854965
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.73204,90.039536,50.89296361007968
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.712906,90.043312,50.89167826682648
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.751282,90.029633,50.888365418219244
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.763199,90.038132,50.89965630810314
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.778625,90.025734,50.89167261909732
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.771561,90.045807,50.90923308475554
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.746826,90.046349,50.90336270664323
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.735977,90.035782,50.89035283249716
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.727341,90.031799,50.88427618279228
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.751343,90.017525,50.8766846043379
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.760666,90.030022,50.89116713737305
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.734863,90.034828,50.8891436192274
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.747833,90.051201,50.908310170327695
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.727112,90.038109,50.89031353898721
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.748962,90.063354,50.92034249145188
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.84404,90.96463,51.815794410184424
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.715195,90.038506,50.88762444995895
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.728226,90.038727,50.89119798852847
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.761566,90.015709,50.877573966189026
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.765686,90.045547,50.90746222902693
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.766815,90.033791,50.896398327739306
Group4,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.72937,90.037308,50.890122151197104
Group2,Small,Straight,-198.8,46.17,-1.97,-218.142838,98.840729,56.11016908979766
Group2,Small,Straight,-198.8,46.17,-1.97,-218.159012,98.853462,56.127698277424365
Group2,Small,Straight,-198.8,46.17,-1.97,-218.168564,98.784958,56.06670203216754
Group2,Small,Straight,-198.8,46.17,-1.97,-218.176575,98.801247,56.08475567839834
Group2,Small,Straight,-198.8,46.17,-1.97,-218.162994,98.841164,56.11752893489638
Group2,Small,Straight,-198.8,46.17,-1.97,-218.146469,98.865387,56.13456754841645
Group2,Small,Straight,-198.8,46.17,-1.97,-218.165283,98.857872,56.13400076209135
Group2,Small,Straight,-198.8,46.17,-1.97,-218.168518,98.863358,56.140266002509186
Group2,Small,Straight,-198.8,46.17,-1.97,-218.163559,98.839127,56.11581199705311
Group2,Small,Straight,-198.8,46.17,-1.97,-218.164032,98.854904,56.13078339722545
Group2,Small,Straight,-198.8,46.17,-1.97,-218.15538,98.840508,56.11428648679821
Group2,Small,Straight,-198.8,46.17,-1.97,-218.198212,98.784958,56.07695100608367
Group2,Small,Straight,-198.8,46.17,-1.96,-218.176849,98.914536,56.191176843202854
Group2,Small,Straight,-198.8,46.17,-1.96,-218.143875,98.912758,56.17814540782018
Group2,Small,Straight,-198.8,46.17,-1.97,-218.201279,98.862755,56.151011178124534
Group2,Small,Straight,-198.8,46.17,-1.97,-218.159302,98.822845,56.09906113760932
Group2,Small,Straight,-198.8,46.17,-1.97,-218.183273,98.845535,56.128631372310814
Group2,Small,Straight,-198.8,46.17,-1.96,-218.186615,98.804253,56.09104589884408
Group2,Small,Straight,-198.8,46.17,-1.97,-218.181488,98.83429,56.11746179486598
Group2,Small,Straight,-198.8,46.17,-2.01,-218.175293,98.794617,56.07809102700036
Group2,Small,Straight,-198.8,46.17,-1.97,-218.197754,98.812859,56.10297197063982
Group2,Small,Straight,-198.8,46.17,-1.97,-218.175156,98.823685,56.10532251135858
Group2,Small,Straight,-198.8,46.17,-1.97,-218.172455,98.814278,56.09556148991031
Group2,Small,Straight,-198.8,46.17,-1.97,-218.190598,98.782043,56.071582458777215
Group2,Small,Straight,-198.8,46.17,-1.97,-218.196899,98.808296,56.098394777389274
Group3,Small,Right,-215.4,33.970000000000006,-0.93,-238.705399,87.278053,58.17980867276902
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.648941,87.32782,58.202836810364154
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.700516,87.317696,58.21417966762626
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.663605,87.308167,58.190681182779706
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.648361,87.320641,58.19602378425179
Group3,Small,Right,-215.4,33.970000000000006,-0.93,-238.718628,87.276993,58.18413799743391
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.637375,87.325844,58.196406124802586
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.685699,87.311539,58.20260785228717
Group3,Small,Right,-215.4,33.970000000000006,-0.94,-238.734772,87.375984,58.28130670549726
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.73735,87.379807,58.28584209565602
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.724167,87.402206,58.30109265074133
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.678329,87.422775,58.30162738923215
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.69429,87.354118,58.245068471433896
Group3,Small,Right,-215.4,33.970000000000006,-0.94,-238.709045,87.394684,58.28815007625375
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.71553,87.402229,58.2976589160263
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.731689,87.38266,58.28619012998122
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.729431,87.403328,58.304227050354974
Group3,Small,Right,-215.4,33.970000000000006,-0.94,-238.742279,87.411736,58.31707413448944
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.708038,87.315384,58.21507218510425
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.704468,87.38961,58.281669170633094
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.722809,87.348267,58.25111850920779
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.676636,87.361023,58.244339814809685
Group3,Small,Right,-215.4,33.970000000000006,-0.94,-238.727402,87.410164,58.309680263370495
Group3,Small,Right,-215.4,33.970000000000006,-0.96,-238.721848,87.35775,58.259423651436876
Group3,Small,Right,-215.4,33.970000000000006,-0.95,-238.701965,87.407562,58.29712347419097
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-196.010681,90.989128,51.88230292078546
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.997849,90.958038,51.8489528198617
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.969208,90.97068,51.85377381647033
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.879364,90.992844,51.85210698605054
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.96817,91.014114,51.89547319366011
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.961166,91.010994,51.89065461321133
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.966187,91.005226,51.88637432881626
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.922684,91.028358,51.8975412348217
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.857925,91.05648,51.90814338902927
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.94516,91.148468,52.01939676555873
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.944077,91.153656,52.024133358550664
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.936935,91.024223,51.89720531905311
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.841202,91.019493,51.86811234816486
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.912903,91.002266,51.86981280650784
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.818939,91.024979,51.86773820763887
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.912323,91.047081,51.91297912215103
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.896362,91.055244,51.91677915447548
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.920334,90.972412,51.84286822784113
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.87471,91.042892,51.899296885678154
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.84,-195.885727,91.023636,51.883501673836776
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.904266,91.055229,51.91878950419776
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.869659,91.186852,52.037192902444154
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.86,-195.845673,91.030342,51.87974327981869
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.87,-195.889038,91.066498,51.925783021823044
Group3,Medium,Left,-182.60000000000002,40.870000000000005,-1.85,-195.846817,91.066978,51.91545782292565
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.463898,87.522064,58.30752052363828
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.405396,87.519859,58.28237850359829
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.403275,87.527176,58.2882643575926
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.412888,87.529793,58.294463204522195
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.402435,87.527565,58.28829028765939
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.426468,87.522873,58.2934682027854
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.386292,87.541962,58.29515187765366
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.433746,87.522812,58.2962874281018
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.406616,87.508652,58.27256333600367
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.444595,87.527916,58.30526326994057
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.400146,87.536911,58.29597473328014
Group4,Small,Right,-215.4,33.970000000000006,-0.97,-238.423889,87.570396,58.33611159514436
Group4,Small,Right,-215.4,33.970000000000006,-0.97,-238.404434,87.531494,58.29268927723606
Group4,Small,Right,-215.4,33.970000000000006,-0.97,-238.416458,87.558937,58.3226500397207
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.394836,87.539459,58.29622132025004
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.292862,87.236282,57.97740877837305
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.392731,87.554214,58.308950160641345
Group4,Small,Right,-215.4,33.970000000000006,-0.96,-238.419083,87.623566,58.383073974202865
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.411118,87.555191,58.31710080342131
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.433243,87.658607,58.42085932864646
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.389923,87.529655,58.285274326067594
Group4,Small,Right,-215.4,33.970000000000006,-0.94,-238.413284,87.5271,58.292145275968835
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.400452,87.53933,58.29831823348941
Group4,Small,Right,-215.4,33.970000000000006,-0.95,-238.433365,87.344475,58.132353167137914
